93019		1		0		0.000002			28			-1000000000
93019		2		0		0.000001			58			-1000000000
93019		3		0		0.000003			62			-1000000000
93019		4		0		0.000002			101			-1000000000
93019		5		0		0.000002			126			-1000000000
93019		6		0		0.000002			142			-1000000000
93019		7		0		0.000001			182			-1000000000
93019		8		0		0.000001			183			-1000000000
93019		9		0		0.000001			217			-1000000000
93019		10		0		0.000001			230			-1000000000
93019		11		0		0.000001			220			-1000000000
93019		12		0		0.000001			221			-1000000000
93019		13		0		0.000001			262			-1000000000
93019		14		0		0.000001			263			-1000000000
93019		15		0		0.000001			240			-1000000000
93019		16		0		0.000001			262			-1000000000
93019		17		0		0.000003			327			-1000000000
93019		18		0		0.000002			328			-1000000000
93019		19		0		0.000002			335			-1000000000
93019		20		0		0.000002			357			-1000000000
93019		21		0		0.000003			341			-1000000000
93019		22		0		0.000002			399			-1000000000
93019		23		0		0.000004			370			-1000000000
93019		24		0		0.000004			406			-1000000000
93019		25		0		0.000007			494			-1000000000
93019		26		0		0.000004			426			-1000000000
93019		27		0		0.000002			400			-1000000000
93019		28		0		0.000003			463			-1000000000
93019		29		0		0.000004			465			-1000000000
93019		30		0		0.000003			447			-1000000000
93019		31		0		0.000005			437			-1000000000
93019		32		0		0.000003			545			-1000000000
